"longitude","latitude","elevation","logElev","Xelevation","XlogElev","lcc_x","lcc_y"
-99.625,29.375,322.9,6.04713574447844,322.9,5.80784214458098,-112.08137700627,-26.9981777527053
-99.375,29.375,311,6.01859321449623,311,5.77144112313002,-111.83732597231,-27.0085453334958
-99.125,29.375,268.8,5.91025449168244,268.8,5.63049467888637,-111.593247340874,-27.0182414968973
-98.875,29.375,243.7,5.83976918385579,243.7,5.53615246660524,-111.349142959119,-27.0272661695301
-98.625,29.375,232.8,5.80754170894705,232.8,5.49223805918534,-111.105014674395,-27.0356192830969
-98.375,29.375,190.2,5.67057034045009,190.2,5.29931686688112,-110.860864334235,-27.0433007743823
-98.125,29.375,148.7,5.51624735080936,148.7,5.06701562753236,-110.616693786339,-27.0503105852538
-97.875,29.375,153.1,5.53378466755108,153.1,5.09436350962697,-110.372504878559,-27.0566486626618
-97.625,29.375,106.9,5.3322355847515,106.9,4.76131886847802,-110.128299458884,-27.0623149586408
-97.375,29.375,80.6,5.19628464098288,80.6,4.50645421304893,-109.884079375433,-27.0673094303089
-97.125,29.375,106.1,5.32836148789641,106.1,4.75445188870385,-109.639846476431,-27.0716320398684
-96.875,29.375,58.8,5.06764554881304,58.8,4.2312037449393,-109.395602610202,-27.0752827546066
-96.625,29.375,56.5,5.05305600998021,56.5,4.19720194766181,-109.151349625154,-27.0782615468951
-96.375,29.375,45.9,4.98292145552874,45.9,4.02356438016105,-108.907089369763,-27.0805683941909
-96.125,29.375,28.7,4.85748411460208,28.7,3.65583960003574,-108.662823692559,-27.0822032790361
-95.875,29.375,25.4,4.83150862819882,25.4,3.56671182013973,-108.418554442114,-27.083166189058
-95.625,29.375,13.3,4.73003916803396,13.3,3.14845336057165,-108.174283467029,-27.0834571169695
-95.375,29.375,11.2,4.71133038181648,11.2,3.05400118167797,-107.930012615914,-27.0830760605689
-95.125,29.375,9.1,4.69226489283902,9.1,2.94968833505258,-107.685743737381,-27.0820230227399
-91.125,29.375,0.4,4.60916220725763,0.4,2.34180580614733,-103.779218198228,-26.9738070059315
-90.875,29.375,0.5,4.61015772749913,0.5,2.35137525716348,-103.535265622419,-26.9613356521803
-90.625,29.375,-0.3,4.60216567696779,0,2.30258509299405,-103.291348278086,-26.948193238317
-90.375,29.375,0,4.60517018598809,0,2.30258509299405,-103.047468011166,-26.9343798638016
-90.125,29.375,0.1,4.60616968632117,0.1,2.31253542384721,-102.803626667315,-26.9198956331721
-89.625,29.375,0.1,4.60616968632117,0.1,2.31253542384721,-102.31606812995,-26.888915047106
-89.375,29.375,0,4.60517018598809,0,2.30258509299405,-102.072354626218,-26.8724189261267
-83.125,29.375,1.6,4.62104353514438,1.6,2.45100509811232,-95.9993535262726,-26.2425535941968
-82.875,29.375,9,4.69134788222914,9,2.94443897916644,-95.757442048436,-26.2086827985274
-82.625,29.375,17.5,4.76643833358421,17.5,3.31418600467253,-95.5156246636707,-26.1741466387283
-82.375,29.375,37,4.91998092582813,37,3.85014760171006,-95.2739032020206,-26.1389453761649
-82.125,29.375,23.9,4.8194747886351,23.9,3.5234150143864,-95.0322794928032,-26.1030792772358
-81.875,29.375,31.5,4.87900685161782,31.5,3.72569342723665,-94.7907553645965,-26.0665486133714
-81.625,29.375,0.1,4.60616968632117,0.1,2.31253542384721,-94.549332645225,-26.0293536610309
-81.375,29.375,2.5,4.62986279857846,2.5,2.52572864430826,-94.3080131617454,-25.9914947017013
-81.125,29.375,4.9,4.65300751540225,4.9,2.70136121295141,-94.0667987404335,-25.9529720218943
-104.375,29.625,839.7,6.84556067538902,839.7,6.7448833460095,-116.683761238075,-26.3948380083862
-104.125,29.625,1034.7,7.03412357779694,1034.7,6.95148504184346,-116.441352561203,-26.4178689136064
-103.875,29.625,1266.9,7.22030068115861,1266.9,7.15219054443064,-116.198881444158,-26.4402328716026
-103.625,29.625,999.1,7.00224694207485,999.1,6.91681412347048,-115.956349721931,-26.4619297131271
-103.375,29.625,1110.8,7.09903657714756,1110.8,7.0217979950228,-115.713759229973,-26.4829592739811
-103.125,29.625,786.3,6.78705549374435,786.3,6.6799759992634,-115.471111804177,-26.5033213950154
-102.875,29.625,755,6.75110146893676,755,6.63987583382654,-115.228409280869,-26.523015922132
-101.125,29.625,422.6,6.25881635308651,422.6,6.06981351351896,-113.528103222765,-26.6421730992756
-100.875,29.625,436.7,6.28543927918278,436.7,6.10188722835807,-113.285026074189,-26.6565219340228
-100.625,29.625,492.6,6.38451963513946,492.6,6.21979462510949,-113.041910372125,-26.67020201545
-100.375,29.625,480.2,6.3633728716873,480.2,6.19481347109401,-112.79875795644,-26.6832132400278
-100.125,29.625,608.1,6.56258532665773,608.1,6.42665025666523,-112.555570667282,-26.695555509289
-99.875,29.625,553.1,6.48173025690861,553.1,6.33345723226057,-112.312350345063,-26.7072287298288
-99.625,29.625,563.3,6.49722737653151,563.3,6.35140913991434,-112.069098830442,-26.7182328133059
-99.375,29.625,522.1,6.43310085152097,522.1,6.27683144160232,-111.825817964318,-26.7285676764425
-99.125,29.625,419.9,6.25363648538967,419.9,6.06355262350224,-111.582509587809,-26.7382332410259
-98.875,29.625,455.4,6.3196885748727,455.4,6.14289725086819,-111.339175542242,-26.7472294339081
-98.625,29.625,373.8,6.16078529172469,373.8,5.9501215835736,-111.095817669139,-26.7555561870072
-98.375,29.625,297.6,5.98544647478242,297.6,5.72880023763149,-110.852437810202,-26.7632134373074
-98.125,29.625,199.8,5.7031155856685,199.8,5.3461546959622,-110.609037807299,-26.7702011268594
-97.875,29.625,162.2,5.5691075713296,162.2,5.14865659199363,-110.365619502451,-26.7765192027814
-97.625,29.625,127.5,5.427150238391,127.5,4.92362391710663,-110.122184737818,-26.782167617259
-97.375,29.625,118.2,5.38541207339897,118.2,4.85359154448657,-109.878735355682,-26.7871463275456
-97.125,29.625,134.6,5.45788193621938,134.6,4.97397130972466,-109.635273198439,-26.791455295963
-96.875,29.625,87.1,5.23164323328004,87.1,4.57574137529728,-109.39180010858,-26.7950944899015
-96.625,29.625,78,5.18178355029209,78,4.47733681447821,-109.148317928677,-26.7980638818201
-96.375,29.625,63.2,5.09497644253001,63.2,4.29319542096727,-108.904828501375,-26.8003634492468
-96.125,29.625,41.5,4.95229971708329,41.5,3.94158180766969,-108.66133366937,-26.8019931747787
-95.875,29.625,27.6,4.84890037091069,27.6,3.62700405039585,-108.417835275402,-26.8029530460824
-95.625,29.625,22.2,4.8056590467375,22.2,3.47196645255036,-108.174335162234,-26.8032430558937
-95.375,29.625,15.3,4.74753742727501,15.3,3.23080439573347,-107.930835172646,-26.8028632020176
-95.125,29.625,7,4.67282883446191,7,2.83321334405622,-107.687337149415,-26.8018134873291
-94.625,29.625,1.1,4.61611012602643,1.1,2.40694510831829,-107.200354373045,-26.7977045123602
-94.375,29.625,1.6,4.62104353514438,1.6,2.45100509811232,-106.956873305332,-26.7946452831761
-92.625,29.625,0.7,4.61214579972452,0.7,2.37024374146786,-105.252870449186,-26.7544782526792
-92.375,29.625,-0.2,4.60316818331742,0,2.30258509299405,-105.009515664965,-26.7460617085446
-92.125,29.625,0.3,4.60816569496789,0.3,2.33214389523559,-104.766184955282,-26.7369757334641
-91.375,29.625,0.6,4.61115225766564,0.6,2.36085400111802,-104.036355687422,-26.7057019354896
-91.125,29.625,0.6,4.61115225766564,0.6,2.36085400111802,-103.79313968882,-26.6939389748941
-90.875,29.625,0.6,4.61115225766564,0.6,2.36085400111802,-103.549956970135,-26.681506977811
-90.625,29.625,0.6,4.61115225766564,0.6,2.36085400111802,-103.306809371745,-26.6684060383241
-90.375,29.625,0.7,4.61214579972452,0.7,2.37024374146786,-103.06369873376,-26.6546362555796
-90.125,29.625,0.1,4.60616968632117,0.1,2.31253542384721,-102.820626896011,-26.6401977337855
-89.875,29.625,0.6,4.61115225766564,0.6,2.36085400111802,-102.577595698035,-26.6250905822107
-89.625,29.625,0,4.60517018598809,0,2.30258509299405,-102.334606979062,-26.6093149151843
-83.375,29.625,3.5,4.63957161270542,3.5,2.60268968544438,-96.2790664785591,-25.9980936149179
-83.125,29.625,11.1,4.71043069664558,11.1,3.04927304048202,-96.0378264454632,-25.9649932274548
-82.875,29.625,13.7,4.73356340075649,13.7,3.16547504814109,-95.7966783835247,-25.9312293200741
-82.625,29.625,25.7,4.8338981155962,25.7,3.57515068878559,-95.5556241177219,-25.8968021482969
-82.375,29.625,22.7,4.80974235171687,22.7,3.48737507790321,-95.3146654723232,-25.8617119726638
-82.125,29.625,35.8,4.9111832151246,35.8,3.82428409112014,-95.0738042708736,-25.8259590587327
-81.875,29.625,26.2,4.83786795010711,26.2,3.58905911883173,-94.8330423361804,-25.7895436770773
-81.625,29.625,0.1,4.60616968632117,0.1,2.31253542384721,-94.5923814902998,-25.7524661032846
-81.375,29.625,8.9,4.69043002993891,8.9,2.9391619220656,-94.351823554523,-25.714726617953
-104.625,29.875,866.1,6.87326734852346,866.1,6.77548023967232,-116.898470259873,-26.0924847083132
-104.375,29.875,1414.1,7.32257648201433,1414.1,7.26129531422538,-116.656892536758,-26.1161074166524
-104.125,29.875,1332.3,7.26703682278582,1332.3,7.20213983949359,-116.415250742292,-26.1390654614609
-103.875,29.875,1248.9,7.20704472447563,1248.9,7.13799360277221,-116.173546705188,-26.1613586689949
-103.625,29.875,1154.7,7.13465177916565,1154.7,7.06021882210861,-115.931782254632,-26.1829868705424
-103.375,29.875,1029.9,7.0298844122152,1029.9,6.94687983366619,-115.689959220269,-26.2039499024238
-103.125,29.875,1182,7.15617663748062,1182,7.0833878476253,-115.448079432183,-26.2242476059934
-102.875,29.875,960.2,6.96621284855371,960.2,6.87750223581112,-115.206144720891,-26.2438798276409
-102.625,29.875,833.7,6.83915518748988,833.7,6.73779698117158,-114.964156917326,-26.262846418792
-102.375,29.875,600.9,6.55236522350628,600.9,6.41493327965572,-114.722117852819,-26.2811472359099
-102.125,29.875,578.2,6.51944222969154,578.2,6.37706702611989,-114.480029359092,-26.2987821404964
-101.875,29.875,519.5,6.4289127010692,519.5,6.27193316504146,-114.237893268242,-26.3157509990927
-101.625,29.875,492.3,6.38401326328292,492.3,6.219197550756,-113.995711412722,-26.3320536832806
-101.375,29.875,459.6,6.32722224279133,459.6,6.15188126851389,-113.753485625336,-26.3476900696834
-101.125,29.875,505.9,6.40671495595094,505.9,6.2459129482506,-113.511217739218,-26.3626600399669
-100.875,29.875,527.5,6.44174367100594,527.5,6.28692876000182,-113.26890958782,-26.3769634808402
-100.625,29.875,662.5,6.63660250848157,662.5,6.51100211147599,-113.026563004901,-26.3906002840568
-100.375,29.875,610.9,6.56653177293544,610.9,6.43117003837085,-112.784179824509,-26.403570346415
-100.125,29.875,628.6,6.59112488457446,628.6,6.45927828028068,-112.54176188097,-26.4158735697589
-99.875,29.875,696.4,6.68010157219004,696.4,6.56018164928975,-112.299311008871,-26.4275098609794
-99.625,29.875,664.8,6.63961436173719,664.8,6.51441635067181,-112.056829043052,-26.4384791320144
-99.375,29.875,605,6.55819780281227,605,6.42162226780652,-111.814317818586,-26.4487812998498
-99.125,29.875,545.7,6.47033499963242,545.7,6.32022858028588,-111.571779170765,-26.4584162865202
-98.875,29.875,547.8,6.47358200673723,547.8,6.32400047519339,-111.329214935094,-26.4673840191092
-98.625,29.875,368.4,6.14932263172356,368.4,5.93595183717772,-111.086626947268,-26.4756844297501
-98.375,29.875,298.4,5.98745652571044,298.4,5.73139764168917,-110.844017043161,-26.4833174556264
-98.125,29.875,340.3,6.08745631276171,340.3,5.85878993020344,-110.601387058817,-26.4902830389723
-97.875,29.875,174.5,5.61495126094959,174.5,5.21764946348058,-110.358738830427,-26.4965811270732
-97.625,29.875,125.6,5.4187635196239,125.6,4.90970937550629,-110.116074194323,-26.502211672266
-97.375,29.875,161.1,5.56490347570508,161.1,5.14224818089815,-109.873394986961,-26.5071746319393
-97.125,29.875,122.9,5.40672324039182,122.9,4.8895969657192,-109.630703044907,-26.5114699685342
-96.875,29.875,127.7,5.42802897306969,127.7,4.92507740573461,-109.388000204822,-26.515097649544
-96.625,29.875,83.8,5.21384820992159,83.8,4.54116485601218,-109.145288303452,-26.518057647515
-96.375,29.875,106.2,5.32884657158286,106.2,4.75531284441781,-108.90256917761,-26.5203499400461
-96.125,29.875,40.4,4.94449549159171,40.4,3.91999117507732,-108.659844664164,-26.5219745097897
-95.875,29.875,53.5,5.03370056702725,53.5,4.15103990589865,-108.417116600023,-26.5229313444512
-95.625,29.875,34.3,4.90007610352919,34.3,3.79098467705109,-108.174386822121,-26.5232204367894
-95.375,29.875,22.6,4.80892702350211,22.6,3.48431228837266,-107.931657167408,-26.5228417846165
-95.125,29.875,13.6,4.73268350628705,13.6,3.16124671203156,-107.688929472831,-26.5217953907981
-94.875,29.875,11.5,4.71402459090017,11.5,3.06805293513362,-107.446205575324,-26.5200812632531
-94.625,29.875,9.6,4.69683737451392,9.6,2.97552956623647,-107.203487311789,-26.5176994149538
-94.375,29.875,8.1,4.68305672464516,8.1,2.89591193827178,-106.960776519089,-26.5146498639259
-94.125,29.875,1.3,4.61808641125464,1.3,2.42480272571829,-106.718075034029,-26.5109326332478
-93.875,29.875,0,4.60517018598809,0,2.30258509299405,-106.475384693342,-26.5065477510512
-93.625,29.875,0,4.60517018598809,0,2.30258509299405,-106.232707333679,-26.5014952505203
-93.375,29.875,-0.2,4.60316818331742,0,2.30258509299405,-105.990044791592,-26.4957751698917
-93.125,29.875,0.2,4.60716818865076,0.2,2.32238772029023,-105.747398903521,-26.4893875524544
-92.875,29.875,0.4,4.60916220725763,0.4,2.34180580614733,-105.504771505778,-26.482332446549
-92.625,29.875,-0.1,4.60416968565451,0,2.30258509299405,-105.262164434539,-26.4746099055676
-92.375,29.875,0.7,4.61214579972452,0.7,2.37024374146786,-105.019579525823,-26.4662199879535
-92.125,29.875,1.4,4.61907309115708,1.4,2.43361335540045,-104.777018615481,-26.4571627572006
-91.875,29.875,0.3,4.60816569496789,0.3,2.33214389523559,-104.534483539186,-26.4474382818528
-91.625,29.875,3.8,4.64246597073179,3.8,2.62466859216316,-104.291976132411,-26.4370466355038
-91.375,29.875,0.9,4.61412992735956,0.9,2.3887627892351,-104.049498230422,-26.4259878967961
-91.125,29.875,0.4,4.60916220725763,0.4,2.34180580614733,-103.807051668263,-26.414262149421
-90.875,29.875,0.8,4.61313835563727,0.8,2.37954613413017,-103.564638280737,-26.4018694821175
-90.625,29.875,0.4,4.60916220725763,0.4,2.34180580614733,-103.3222599024,-26.3888099886717
-90.375,29.875,0.6,4.61115225766564,0.6,2.36085400111802,-103.07991836754,-26.3750837679162
-90.125,29.875,-0.3,4.60216567696779,0,2.30258509299405,-102.837615510167,-26.3606909237293
-89.875,29.875,1.2,4.61709875685337,1.2,2.41591377830105,-102.595353164001,-26.3456315650343
-89.625,29.875,0,4.60517018598809,0,2.30258509299405,-102.35313316245,-26.3299058057985
-89.375,29.875,0.2,4.60716818865076,0.2,2.32238772029023,-102.110957338607,-26.3135137650325
-85.125,29.875,0.6,4.61115225766564,0.6,2.36085400111802,-98.002501952529,-25.933047733218
-84.875,29.875,3.5,4.63957161270542,3.5,2.60268968544438,-97.7614343376198,-25.9046887188391
-83.625,29.875,0.8,4.61313835563727,0.8,2.37954613413017,-96.5573166358996,-25.7529521617801
-83.375,29.875,10.3,4.70320392625946,10.3,3.01062088604774,-96.3167499277967,-25.7206181609904
-83.125,29.875,18.8,4.77744140692854,18.8,3.3603753871419,-96.0762730799933,-25.687622489683
-82.875,29.875,4,4.64439089914137,4,2.63905732961526,-95.8358879123878,-25.6539653975651
-82.625,29.875,18.8,4.77744140692854,18.8,3.3603753871419,-95.5955962441852,-25.6196471393493
-82.375,29.875,24.6,4.82510860635335,24.6,3.54385368206368,-95.3553998938828,-25.584667974752
-82.125,29.875,47.6,4.99450591216637,47.6,4.05352256770185,-95.1153006792564,-25.549028168491
-81.875,29.875,20.1,4.78832472908594,20.1,3.40452517175483,-94.8753004173469,-25.5127279902839
-81.625,29.875,2.9,4.63375764284,2.9,2.55722731136763,-94.635400924446,-25.475767714846
-81.375,29.875,9.9,4.69957086140958,9.9,2.99071973173045,-94.3956040160832,-25.438147621888
-104.625,30.125,972.1,6.97737462086219,972.1,6.88969313616373,-116.870853280639,-25.8140146305589
-104.375,30.125,1765,7.53101633207792,1765,7.48155570190952,-116.630041726094,-25.8375624190072
-104.125,30.125,1406.1,7.3172788072178,1406.1,7.25566189322901,-116.389166303401,-25.8604476519184
-103.875,30.125,1439.4,7.33914800910022,1439.4,7.27890495667518,-116.148228835474,-25.8826701560999
-103.625,30.125,1553.5,7.41064953242185,1553.5,7.3546821768979,-115.907231145698,-25.9042297633745
-103.375,30.125,1249.6,7.20756353123176,1249.6,7.13854948922687,-115.666175057914,-25.9251263105819
-103.125,30.125,1207.2,7.17564272410574,1207.2,7.10430841802282,-115.425062396403,-25.9453596395796
-102.875,30.125,1196.8,7.16765497042147,1196.8,7.09572750728491,-115.183894985877,-25.9649295972444
-102.625,30.125,1052.6,7.04977553900257,1052.6,6.96847401401684,-114.942674651459,-25.9838360354731
-102.375,30.125,850.4,6.85688294860838,850.4,6.75739739739358,-114.701403218676,-26.0020788111844
-102.125,30.125,706.8,6.69307580608006,706.8,6.57479686166072,-114.460082513438,-26.019657786319
-101.875,30.125,623.1,6.58354752518091,623.1,6.45062838755008,-114.218714362032,-26.0365728278417
-101.625,30.125,561.5,6.49450998355501,561.5,6.34826448323486,-113.9773005911,-26.0528238077413
-101.375,30.125,571.6,6.50966292520339,571.6,6.36578292621931,-113.735843027633,-26.0684106030326
-101.125,30.125,537.5,6.45755427703258,537.5,6.30536246169066,-113.49434349895,-26.0833330957566
-100.875,30.125,633.6,6.59796392094225,633.6,6.46707741511823,-113.25280383269,-26.0975911729818
-100.625,30.125,670.3,6.64678004935892,670.3,6.52253387735102,-113.011225856795,-26.1111847268048
-100.375,30.125,693.6,6.67657955597066,693.6,6.5562100128634,-112.769611399497,-26.1241136543514
-100.125,30.125,667.1,6.64261717096525,667.1,6.5178189724916,-112.527962289303,-26.1363778577769
-99.875,30.125,673.1,6.65040840632643,673.1,6.5266412617378,-112.286280354984,-26.1479772442676
-99.625,30.125,702.6,6.68785645783282,702.6,6.56892025317174,-112.044567425559,-26.1589117260406
-99.375,30.125,636.3,6.60163764437467,636.3,6.47126379226885,-111.80282533028,-26.1691812203451
-99.125,30.125,603.5,6.55606787655444,603.5,6.41918026415097,-111.561055898621,-26.178785649463
-98.875,30.125,615.8,6.57340079833193,615.8,6.43903083123478,-111.319260960264,-26.1877249407091
-98.625,30.125,566.1,6.50143980941913,566.1,6.35628125673834,-111.077442345082,-26.195999026432
-98.375,30.125,428.3,6.26966430417027,428.3,6.08290360742476,-110.835601883129,-26.2036078440144
-98.125,30.125,378.1,6.16981991563206,378.1,5.96126303837486,-110.593741404621,-26.2105513358737
-97.875,30.125,226.8,5.78934836298585,226.8,5.46721590300985,-110.35186273993,-26.2168294494626
-97.625,30.125,168.3,5.59210575743158,168.3,5.1834675248691,-110.109967719562,-26.2224421372689
-97.375,30.125,130.1,5.43851399704132,130.1,4.94235645334296,-109.868058174149,-26.2273893568166
-97.125,30.125,164,5.57594910314632,164,5.15905529921453,-109.626135934432,-26.2316710706658
-96.875,30.125,124.5,5.41387570718231,124.5,4.90156419904189,-109.384202831249,-26.2352872464128
-96.625,30.125,114.4,5.36784342919665,114.4,4.82350218030508,-109.142260695518,-26.2382378566911
-96.375,30.125,100,5.29831736654804,100,4.70048036579242,-108.900311358227,-26.2405228791708
-96.125,30.125,61.5,5.08450514266271,61.5,4.26969744969996,-108.658356650419,-26.242142296559
-95.875,30.125,78.2,5.18290651503671,78.2,4.47960696301275,-108.416398403177,-26.2430960966003
-95.625,30.125,55.2,5.04471460774912,55.2,4.17745946893261,-108.17443844761,-26.2433842720764
-95.375,30.125,32.1,4.88355921152828,32.1,3.74004774068834,-107.932478614841,-26.2430068208064
-95.125,30.125,26.4,4.83945148171276,26.4,3.5945687746427,-107.690520735992,-26.2419637456468
-94.875,30.125,22.6,4.80892702350211,22.6,3.48431228837266,-107.448566642169,-26.2402550544916
